15073,01,02,17,22,26,27,04,471257280,5,8090468,103,187528,293054328,2015-06-25
15072,01,03,05,20,21,31,05,453763345,5,7815743,82,214614,293363242,2015-06-23
15071,08,18,20,28,29,31,08,440046866,14,5327923,121,47426,308073950,2015-06-21
15070,01,07,13,19,21,29,15,497421825,5,8752485,105,223362,294607168,2015-06-18
15069,01,13,17,18,23,30,15,470825144,8,7071611,108,191815,292089158,2015-06-16
15068,06,15,18,21,26,27,10,465249696,8,7021659,188,107535,326767662,2015-06-14
15067,02,05,08,24,25,31,14,460773196,13,6415492,163,141115,296388770,2015-06-11
15066,05,08,11,17,24,28,16,475169355,5,8176228,255,77848,295073100,2015-06-09
15065,08,10,14,19,26,29,12,456496222,7,7823453,127,194529,326011866,2015-06-07
15064,11,12,14,17,23,27,01,437144743,7,7430580,163,130475,298850352,2015-06-04
15063,01,07,09,16,22,32,12,425356078,7,7072680,183,99103,291740962,2015-06-02
15062,09,14,15,18,21,26,16,420456986,2,10000000,88,280083,323470788,2015-05-31
15061,06,18,22,26,32,33,04,366514881,3,10000000,82,289341,300873544,2015-05-28
15060,01,03,18,27,31,32,13,325336905,5,7855899,76,234860,294398362,2015-05-26
15059,02,06,09,16,25,32,14,311068287,3,10000000,64,446676,327035284,2015-05-24
15058,02,09,10,18,19,20,15,255306348,9,6861751,229,91461,302422308,2015-05-21
15057,09,20,24,25,26,32,04,254227996,4,9523674,69,327802,298048220,2015-05-19
15056,01,07,08,16,18,20,14,224467579,7,7629173,120,191710,333455694,2015-05-17
15055,01,10,15,18,19,28,02,208855998,6,7550060,102,187504,308523870,2015-05-14
15054,01,02,07,10,22,26,07,196780010,10,6362719,82,207731,305342532,2015-05-12
15053,03,07,17,22,32,33,10,209305224,9,7062590,265,87562,337772948,2015-05-10
15052,02,04,11,16,25,26,12,203256114,17,5756703,85,189175,312855530,2015-05-07
15051,04,10,24,26,28,32,09,252880206,3,9394471,107,154011,311895918,2015-05-05
15050,03,09,12,16,17,31,04,231625820,4,8472759,82,211753,330490908,2015-05-03
15049,07,12,14,17,20,23,05,213425469,9,6471007,83,199383,304091626,2015-04-30
15048,13,16,17,22,25,27,10,222018030,13,5759356,61,202287,314318648,2015-04-28
15047,02,03,20,24,26,27,09,259871028,12,5599825,68,132314,353219880,2015-04-26
15046,05,07,10,14,23,31,01,300076800,2,10000000,81,310399,324849386,2015-04-23
15045,01,05,13,22,30,31,07,244649655,5,7425169,110,137793,317791860,2015-04-21
15044,02,03,04,13,14,16,02,236303584,44,5156691,170,50694,361973072,2015-04-19
15043,11,12,15,24,26,27,15,437343962,11,6547831,66,322464,333265010,2015-04-16
15042,09,10,19,21,23,32,08,445522068,18,5598638,138,97604,328582874,2015-04-14
15041,04,09,11,17,21,25,06,505889468,17,5645612,226,60704,355451862,2015-04-12
15040,13,16,18,27,30,32,16,560707072,4,9819869,54,446284,320385120,2015-04-09
15039,01,13,15,26,29,30,12,527688511,7,7136054,85,219887,304495842,2015-04-07
15038,05,06,11,12,14,33,14,521569463,1,10000000,81,307915,330881502,2015-04-05
15037,05,07,12,18,28,31,03,456745930,0,0,232,102953,311121894,2015-04-02
15036,04,06,16,17,26,33,03,385090460,5,8932993,122,201485,314978372,2015-03-31
15035,01,08,09,22,24,33,03,356011799,13,6360697,226,97837,354232116,2015-03-29
15034,12,13,17,18,20,27,13,372366860,5,8430978,201,106684,319035578,2015-03-26
15033,03,06,21,29,31,32,05,350190906,2,10000000,93,169838,316147976,2015-03-24
15032,11,14,16,18,29,32,16,322806048,6,8138892,98,240221,356881788,2015-03-22
15031,01,05,07,22,26,32,11,301014330,10,6554899,113,172002,322648288,2015-03-19
15030,08,11,14,15,16,26,07,308254584,6,7887970,104,208267,313853770,2015-03-17
15029,07,14,15,19,21,28,07,290603075,7,7243174,109,180071,350574266,2015-03-15
15028,04,07,10,26,27,28,14,282421976,8,7403315,292,82305,318360502,2015-03-12
15027,05,07,09,16,26,29,07,269549046,26,5000000,147,6000,313056664,2015-03-10
15026,02,13,17,21,22,33,13,399549056,16,6166894,131,178151,346132854,2015-03-08
15025,10,11,12,15,27,32,14,428205689,0,0,89,249092,301966294,2015-03-05
15024,09,11,16,18,23,24,10,361697874,6,7884587,83,260655,297320432,2015-03-03
15023,08,09,10,13,29,30,01,344102175,9,7263666,297,85744,371421794,2015-03-01
15022,04,07,10,16,23,25,10,333076429,7,7943574,242,106430,428626486,2015-02-26
15021,14,15,16,17,27,28,08,311412624,16,5736340,147,100182,369500210,2015-02-17
15020,01,04,07,19,22,23,04,359013634,7,7958367,175,147918,404738304,2015-02-15
15019,02,06,11,19,25,26,04,337065060,12,6636421,213,115240,363865754,2015-02-12
15018,06,09,12,14,28,29,09,343063140,10,6306199,207,78876,356589678,2015-02-10
15017,13,18,20,25,27,33,12,357142667,7,8393437,73,406747,405548808,2015-02-08
15016,02,06,10,15,17,31,13,326819010,10,6855593,96,241613,370190678,2015-02-05
15015,01,07,20,24,25,33,04,325790184,6,8041259,94,242653,369504840,2015-02-03
15014,02,12,16,19,27,30,11,305609400,72,5079945,634,11348,413004748,2015-02-01
15013,08,09,24,25,26,29,01,649780284,12,6841461,155,178205,371312910,2015-01-29
15012,03,05,22,23,29,31,06,649012056,21,5752465,91,217057,370574586,2015-01-27
15011,04,14,15,17,18,20,15,710557160,5,12000000,100,365932,448888738,2015-01-25
15010,01,02,03,08,21,31,09,650777351,7,8682598,78,252855,408876968,2015-01-22
15009,04,07,14,17,21,25,14,642387330,13,7600598,171,174033,406130598,2015-01-20
15008,04,07,10,16,20,22,03,641915910,6,10114138,146,177096,441162104,2015-01-18
15007,01,07,09,17,20,33,08,615032608,8,8148741,96,197785,396557494,2015-01-15
15006,01,10,11,29,31,33,13,613260305,7,9466873,156,170417,381704996,2015-01-13
15005,07,10,16,17,18,32,15,589772988,7,10254852,142,235774,434233966,2015-01-11
15004,02,14,15,16,23,24,10,551117080,5,10408414,84,253602,391871604,2015-01-08
15003,10,15,20,23,24,31,15,529251380,5,10593703,98,229190,389418150,2015-01-06
15002,07,15,16,25,28,32,05,504837957,13,7372062,152,171355,445131362,2015-01-04
15001,01,07,09,16,20,23,06,512536696,8,8455559,125,176444,389811558,2015-01-01
14152,08,13,15,20,21,25,12,504014400,12,7133222,99,196953,403970126,2014-12-30
14151,04,05,08,11,21,27,08,521118039,13,6578931,195,67475,436728282,2014-12-28
14150,03,08,14,22,24,32,09,557171217,9,7717144,161,112222,393965122,2014-12-25
14149,07,09,10,15,19,33,01,562421886,2,15000000,154,222360,386664128,2014-12-23
14148,01,02,05,12,15,16,13,479691558,9,8710675,133,219887,425097618,2014-12-21
14147,06,07,22,26,31,32,10,460352344,4,12241950,93,254943,385071740,2014-12-18
14146,01,06,13,20,29,32,01,428190888,3,13333333,100,329347,383982986,2014-12-16
14145,10,12,13,23,26,29,11,359386704,9,8297945,142,173252,428104998,2014-12-14
14144,03,05,06,09,10,27,14,350262546,6,10122305,191,135692,379438954,2014-12-11
14143,03,12,18,20,25,26,16,323244502,14,6998852,197,114111,375707362,2014-12-09
14142,06,21,22,23,25,28,13,343788680,5,12000000,100,318025,419262206,2014-12-07
14141,08,09,11,16,21,24,10,298381028,22,6335444,168,144194,374573402,2014-12-04
14140,06,10,11,14,17,33,06,355086600,5,9914504,102,178584,369928040,2014-12-02
14139,01,14,15,20,25,29,11,340012160,10,8062601,102,252769,416872552,2014-11-30
14138,04,06,13,29,31,33,13,333290635,5,11482317,126,222337,379450576,2014-11-27
14137,03,06,09,11,25,29,09,296658774,27,5906822,223,53162,377779080,2014-11-25
14136,03,16,19,27,31,32,10,405577188,1,15000000,112,247269,419949224,2014-11-23
14135,02,04,11,13,25,33,01,332494676,4,12500000,210,147183,380304722,2014-11-20
14134,05,16,22,23,26,28,02,279769385,7,10031378,124,254230,374813426,2014-11-18
14133,13,14,16,23,30,31,13,245415332,4,12006712,125,180268,417287252,2014-11-16
14132,05,06,14,15,18,33,08,215841500,5,9132195,81,164521,372487192,2014-11-13
14131,05,17,21,22,28,32,14,211523816,7,10041712,211,149834,396591384,2014-11-11
14130,01,02,10,24,30,33,10,176970840,3,13333333,77,344673,402591108,2014-11-09
14129,05,08,09,20,28,32,02,127351182,7,6428571,207,120794,359082268,2014-11-06
14128,05,07,08,17,18,24,14,87337680,10,6000000,180,122362,358520804,2014-11-04
14127,02,10,12,21,23,27,12,71262030,15,5666666,189,94735,405427926,2014-11-02
14126,06,11,16,17,22,27,01,92547000,28,6067086,425,58466,374635140,2014-10-30
14125,10,11,15,26,31,32,06,177881270,5,10893985,84,289731,369171242,2014-10-28
14124,02,17,20,24,31,33,04,149338971,3,8333333,72,452439,414603564,2014-10-26
14123,01,06,11,17,28,33,05,66611994,31,5504877,447,43767,374248054,2014-10-23
14122,06,09,11,16,20,29,11,178571232,16,5951266,156,121957,372450634,2014-10-21
14121,01,02,13,22,28,30,09,216715500,15,6326521,265,93857,414246034,2014-10-19
14120,01,07,12,16,23,28,04,236996485,23,5924705,375,70894,380941988,2014-10-16
14119,06,13,17,20,26,29,09,293508896,16,5570537,138,82686,374297910,2014-10-14
14118,05,07,15,18,26,30,03,348405240,15,6427135,328,81581,412610364,2014-10-12
14117,05,10,17,25,28,29,04,364535919,9,7417293,316,86058,376251864,2014-10-09
14116,09,10,14,15,19,29,16,349707904,8,7738382,178,153841,355472106,2014-10-07
14115,01,09,10,11,13,32,03,329463486,107,5206826,176,157176,393986920,2014-10-05
14114,02,07,23,30,32,33,10,803604936,4,7655494,64,207460,336622164,2014-10-02
14113,12,14,28,31,32,33,07,794394502,2,10000000,61,329010,376332046,2014-09-30
14112,01,15,16,21,24,30,03,754185552,16,5556035,150,74138,438774340,2014-09-28
14111,02,08,17,20,22,28,02,809720000,5,10000000,86,386831,391471380,2014-09-25
14110,01,08,11,13,19,30,06,759917456,4,9300795,143,150377,384948858,2014-09-23
14109,02,05,11,15,19,28,02,732608704,16,6744502,304,114769,437600916,2014-09-21
14108,03,08,09,20,23,28,02,735850612,14,6392168,357,68243,393047674,2014-09-18
14107,11,14,17,22,25,27,16,752252140,5,9244289,117,226724,387176276,2014-09-16
14106,09,14,17,18,21,25,15,718893160,4,10000000,124,257862,422052940,2014-09-14
14105,14,16,17,19,27,32,04,662968446,6,9151943,67,464769,379715550,2014-09-11
14104,02,06,12,19,27,28,13,624461375,5,9351116,372,73103,358170510,2014-09-09
14103,03,08,09,10,18,33,04,589633520,8,7120349,179,118455,396768732,2014-09-07
14102,14,16,21,24,28,31,13,582985842,3,10000000,80,346223,368749750,2014-09-04
14101,16,18,20,23,24,32,07,529892270,2,10000000,61,420623,359712392,2014-09-02
14100,01,06,09,10,14,16,11,472918194,3,10000000,90,260404,401949134,2014-08-31
14099,01,05,10,11,13,32,14,432609020,4,10000000,47,565778,358086522,2014-08-28
14098,02,13,17,20,29,31,07,392834215,5,8502424,77,284287,353151800,2014-08-26
14097,07,13,24,25,27,32,15,369675882,3,10000000,148,196578,390727104,2014-08-24
14096,12,14,17,19,22,24,08,312395240,4,9824585,86,280499,357432576,2014-08-21
14095,05,06,08,14,22,31,08,279324805,5,7265534,134,105668,348187212,2014-08-19
14094,01,10,18,20,23,29,01,273173708,2,10000000,79,363453,394513356,2014-08-17
14093,02,08,09,10,20,29,05,207035236,23,5209398,205,29366,361310882,2014-08-14
14092,03,13,18,19,22,26,07,308790808,8,6633423,185,88293,355694942,2014-08-12
14091,01,05,12,19,27,29,14,312855494,7,8264071,148,192977,395683536,2014-08-10
14090,05,09,11,19,24,32,13,285022119,17,5909390,201,96141,361007810,2014-08-07
14089,04,06,14,17,27,30,09,327508140,15,5545146,145,70493,349996988,2014-08-05
14088,03,06,11,14,16,29,15,380020836,4,10000000,100,261555,378895304,2014-08-03
14087,06,18,22,23,32,33,06,341554266,6,8003802,89,253129,346294212,2014-07-31
14086,02,04,10,12,14,30,08,321991524,6,8140814,147,160245,342885520,2014-07-29
14085,01,02,11,19,23,29,08,300168090,15,6219107,106,215644,383964576,2014-07-27
14084,01,06,09,10,13,25,08,324879900,6,7345069,107,164374,348439746,2014-07-24
14083,05,06,19,21,23,33,12,316186254,6,7954331,111,199616,342671260,2014-07-22
14082,02,04,20,25,26,29,11,297439788,6,8166275,90,263856,376072870,2014-07-20
14081,08,14,22,24,27,29,10,275196240,6,8256141,88,277512,345588442,2014-07-17
14080,05,14,16,17,25,30,07,251469908,1,10000000,254,83090,339602048,2014-07-15
14079,02,07,16,22,27,28,02,198155300,7,8316463,168,172732,371546996,2014-07-13
14078,02,03,05,06,09,17,07,169313373,9,6628498,112,163576,340877252,2014-07-10
14077,08,09,12,15,19,22,10,174008032,8,6647934,140,117709,335080206,2014-07-08
14076,06,10,12,17,18,33,11,177753477,3,10000000,76,324412,375634222,2014-07-06
14075,03,09,11,22,27,29,06,133787352,24,5641067,169,113799,341705034,2014-07-03
14074,01,03,06,13,30,31,12,211476892,1,10000000,88,239871,333005878,2014-07-01
14073,01,12,16,20,30,33,02,158150815,5,5000000,79,382345,368813894,2014-06-29
14072,01,03,07,13,19,32,16,92535036,3,5000000,106,243820,324184472,2014-06-26
14071,02,04,12,17,22,25,14,30000000,34,3043574,432,43988,332837230,2014-06-24
14070,01,07,09,19,28,29,07,46472150,25,5398171,199,62526,381932126,2014-06-22
14069,05,12,17,19,25,30,11,144097840,10,6146408,218,65734,344427596,2014-06-19
14068,04,12,13,22,27,29,16,162571614,3,5000000,122,235536,333498724,2014-06-17
14067,01,06,07,17,18,23,06,91365232,16,6218687,203,120067,369752334,2014-06-15
14066,02,05,15,17,18,21,16,117743004,3,5000000,89,308573,326106482,2014-06-12
14065,03,04,05,08,10,22,06,50353786,14,5000000,131,174687,331291864,2014-06-10
14064,02,09,15,16,29,32,14,51701734,14,5000000,287,76848,362553032,2014-06-08
14063,03,08,17,21,22,31,16,55534992,8,5000000,224,97522,318559312,2014-06-05
14062,06,09,15,24,25,26,09,30000000,58,1557886,396,22689,324555900,2014-06-03
14061,02,14,17,27,28,31,08,63402256,16,5000000,210,105096,348086982,2014-06-01
14060,03,05,14,18,25,33,06,77191491,1,5000000,156,104288,332537430,2014-05-29
14059,05,08,12,13,23,25,13,33384288,14,5000000,192,117768,332914310,2014-05-27
14058,02,03,12,13,14,25,11,35549494,38,5136638,213,30471,395239936,2014-05-25
14057,02,04,12,18,23,31,08,211270800,6,8117313,92,254128,357051002,2014-05-22
14056,01,11,18,20,28,29,01,189835134,6,8207897,117,205634,355820816,2014-05-20
14055,02,09,14,19,21,30,04,166904832,8,6995330,141,141512,399255230,2014-05-18
14054,01,04,05,11,29,30,14,163007572,14,6152102,331,73094,362404232,2014-05-15
14053,14,17,19,22,26,31,02,192683993,1,10000000,80,385716,357050160,2014-05-13
14052,09,13,15,28,30,33,08,130683658,14,5815978,152,112733,388520458,2014-05-11
14051,10,16,19,21,23,24,13,172124407,7,8087544,69,469843,355097144,2014-05-08
14050,03,17,23,25,26,32,13,153092388,6,7990218,117,230016,356974970,2014-05-06
14049,06,07,16,17,23,32,06,138239115,15,6218403,176,155761,395100460,2014-05-04
14048,06,09,16,17,24,25,16,167548980,10,6699431,209,121968,328158768,2014-05-01
14047,08,10,11,12,19,29,15,175063188,6,8550289,231,138322,367083108,2014-04-29
14046,02,10,11,17,18,22,10,151808850,10,6137017,121,140952,407325576,2014-04-27
14045,02,04,09,11,19,22,15,173383408,22,5886964,128,228670,375431708,2014-04-24
14044,04,09,21,27,28,33,12,234600372,4,9396243,136,193951,373074342,2014-04-22
14043,02,05,09,14,24,33,09,210637936,16,5583245,118,118626,415843112,2014-04-20
14042,12,15,20,25,28,33,14,267308119,0,0,90,415420,373018334,2014-04-17
14041,07,11,16,18,21,22,02,180069774,2,10000000,93,324163,365242842,2014-04-15
14040,03,04,06,11,12,15,08,129726387,9,6499969,119,170164,406009192,2014-04-13
14039,03,11,15,19,20,31,07,140977080,5,5000000,274,110166,363687932,2014-04-10
14038,04,07,22,23,24,33,16,95544036,9,5000000,111,293443,356364376,2014-04-08
14037,06,13,14,24,25,30,07,64542096,18,5872936,261,90303,385617546,2014-04-06
14036,01,07,08,09,11,22,03,115259940,30,5349374,351,44791,378585748,2014-04-03
14035,07,08,09,17,32,33,06,239056900,10,6852544,199,139639,385901784,2014-04-01
14034,01,03,04,08,25,31,06,242743280,20,5471886,102,138790,432189956,2014-03-30
14033,05,13,23,28,32,33,12,319148956,17,5965697,303,81271,403193612,2014-03-27
14032,01,02,14,22,29,33,07,363106803,3,10000000,94,281203,397424848,2014-03-25
14031,04,10,16,17,21,27,14,331429504,16,6710711,368,111568,443595958,2014-03-23
14030,12,18,19,23,24,30,10,343001056,8,7352776,208,135737,396594924,2014-03-20
14029,02,07,14,16,21,29,14,335945528,8,8317056,137,290545,396072528,2014-03-18
14028,06,16,21,27,30,32,05,309604392,8,7421842,72,403640,435709368,2014-03-16
14027,08,10,14,16,30,31,01,301167546,2,10000000,75,494198,384105632,2014-03-13
14026,01,02,05,06,11,23,14,234682846,2,10000000,135,249376,376888174,2014-03-11
14025,01,05,10,14,16,30,16,176129274,3,10000000,96,463736,420328670,2014-03-09
14024,08,10,16,20,23,30,09,102252288,24,5494247,288,61780,380942014,2014-03-06
14023,07,09,13,17,21,22,10,192597457,13,6506941,178,165086,379325720,2014-03-04
14022,04,06,07,10,21,26,16,208621864,8,7916237,110,318134,422477050,2014-03-02
14021,08,10,15,17,22,29,12,190297125,9,6781386,119,202090,376012996,2014-02-27
14020,09,14,17,23,24,25,15,195215928,4,10000000,118,312907,369800298,2014-02-25
14019,02,10,15,19,20,21,07,149062025,5,6752686,95,138369,409381396,2014-02-23
14018,13,17,18,21,30,33,15,152153450,5,5000000,51,738936,366787508,2014-02-20
14017,04,06,07,14,25,26,10,89220000,24,5330216,218,54531,354286552,2014-02-18
14016,02,03,07,13,21,24,08,189407019,3,10000000,106,265652,394728698,2014-02-16
14015,02,11,19,30,32,33,09,153702230,11,6247355,101,203775,345827928,2014-02-13
14014,04,09,19,22,25,29,15,174399960,10,6994695,128,233753,340281006,2014-02-11
14013,05,09,13,15,17,21,13,174532572,12,6357176,127,192355,447850102,2014-02-09
14012,01,08,11,19,21,24,08,193817286,6,7572430,79,293061,364615256,2014-01-28
14011,09,10,13,14,21,32,02,185230836,7,7928774,120,256267,400827700,2014-01-26
14010,05,07,08,20,31,33,11,168977284,2,10000000,207,127770,359922428,2014-01-23
14009,08,09,19,20,25,32,16,127264176,6,5000000,229,108965,348408848,2014-01-21
14008,05,14,16,21,29,30,12,99040432,8,5000000,189,182182,392135484,2014-01-19
14007,08,10,12,14,18,28,14,58697890,13,5000000,198,137874,346606050,2014-01-16
14006,03,04,07,17,21,27,14,30000000,70,4194362,296,81603,369941458,2014-01-14
14005,15,18,23,27,32,33,04,237244320,6,9383724,77,512383,414088906,2014-01-12
14004,01,04,19,22,24,25,15,201488460,5,9580091,113,303988,373155800,2014-01-09
14003,06,10,11,28,30,33,12,169237320,6,7804024,147,171674,363993362,2014-01-07
14002,04,21,23,31,32,33,04,157176954,6,8403112,105,291695,408021124,2014-01-05
14001,03,09,15,20,27,29,01,136130274,3,5000000,139,251264,371341368,2014-01-02
13154,07,11,14,19,24,29,05,69636912,16,5625000,182,172542,382836786,2013-12-31
13153,08,11,13,18,28,33,10,76364070,6,6666666,116,282133,394373774,2013-12-29
13152,04,06,14,16,18,29,05,30000000,28,2774257,213,75813,353968798,2013-12-26
13151,03,09,10,19,28,33,09,30000000,45,5051762,391,31951,376460226,2013-12-24
13150,01,15,16,25,26,29,10,188178865,5,11579919,93,369348,409001896,2013-12-22
13149,09,18,25,26,30,32,11,155929878,9,8188009,117,239642,369490424,2013-12-19
13148,06,11,12,14,17,22,01,154199665,5,11973853,120,310865,354333120,2013-12-17
13147,02,15,16,17,19,30,08,117026496,18,6544074,132,202197,400947352,2013-12-15
13146,08,20,25,30,32,33,01,162543128,4,7500000,147,261336,404451866,2013-12-12
13145,06,10,13,16,23,24,15,92904565,13,5769230,237,105672,364933776,2013-12-10
13144,05,07,12,19,27,31,02,99467508,12,5833333,308,106753,406764784,2013-12-08
13143,12,18,21,22,27,32,11,82747368,8,6250000,90,280224,364973022,2013-12-05
13142,11,12,14,20,22,29,14,63900184,8,6250000,119,266147,356100256,2013-12-03
13141,03,04,05,25,30,31,04,30000000,25,4151240,180,40462,409703546,2013-12-01
13140,01,05,12,13,21,22,10,76786944,4,7500000,125,228983,359556480,2013-11-28
13139,07,08,11,13,21,27,08,30000000,25,4905577,184,89406,372082440,2013-11-26
13138,04,15,16,24,27,28,03,74254260,10,6000000,161,194166,402650432,2013-11-24
13137,04,17,19,23,24,27,10,51312261,27,5953328,420,56213,379293130,2013-11-21
13136,04,06,14,16,18,26,06,116962560,12,7096267,139,163545,369164734,2013-11-19
13135,09,23,24,25,29,31,12,139074525,5,7000000,113,309968,406720240,2013-11-17
13134,01,17,18,19,25,29,10,82346272,16,6687967,118,216196,372289714,2013-11-14
13133,04,07,12,19,22,25,01,119827596,12,7671892,248,133443,361709328,2013-11-12
13132,20,21,22,23,25,27,12,124670825,25,6197955,176,170018,420848208,2013-11-10
13131,04,06,12,17,19,26,09,199798632,18,6291307,130,152810,388319260,2013-11-07
13130,01,03,15,16,31,33,08,256689792,12,7637890,115,282452,385080972,2013-11-05
13129,05,06,10,14,27,31,14,262553088,4,12500000,144,299336,418710844,2013-11-03
13128,07,13,17,19,25,31,08,201975928,8,8483315,156,171793,381844688,2013-10-31
13127,02,03,13,20,22,33,14,197309615,5,11767862,216,165550,376726836,2013-10-29
13126,04,10,19,27,31,33,16,162711340,5,12000000,155,247917,408866622,2013-10-27
13125,04,06,08,18,25,28,16,123047728,8,9047241,308,108983,372984566,2013-10-24
13124,03,09,15,23,25,30,07,107102896,8,5000000,140,186561,347249642,2013-10-22
13123,01,02,06,11,17,25,02,86159328,12,5000000,109,277152,385822278,2013-10-20
13122,07,10,13,15,26,27,11,75670240,10,5000000,173,161020,345544080,2013-10-17
13121,04,05,06,07,25,27,07,60671480,5,5000000,155,135981,337100116,2013-10-15
13120,05,06,13,18,23,31,11,36491411,47,5263001,447,41480,404684072,2013-10-13
13119,05,15,20,22,26,32,09,240588702,9,6880734,83,305902,357071040,2013-10-10
13118,02,03,17,22,32,33,16,243272184,6,8693827,93,357467,343511272,2013-10-08
13117,09,12,13,24,27,33,16,217864773,19,6129010,232,138693,368579726,2013-10-06
13116,12,15,21,26,32,33,07,259236778,2,10000000,148,194817,312633700,2013-10-03
13115,03,12,16,17,18,27,08,211959722,13,6116365,122,178435,319974332,2013-10-01
13114,04,06,17,21,23,33,07,240677850,5,10000000,97,389940,398506774,2013-09-29
13113,04,07,11,17,24,33,09,202421233,7,7162340,147,154452,353992568,2013-09-26
13112,01,06,12,13,22,31,07,199580280,12,6452204,77,339476,344881702,2013-09-24
13111,01,02,03,06,08,33,13,216014150,22,5988146,252,129400,401502238,2013-09-22
13110,15,17,18,21,29,32,13,271666100,4,9320948,56,462958,341867256,2013-09-19
13109,09,23,24,27,29,32,08,248456620,5,7299549,103,167442,351155742,2013-09-17
13108,16,21,22,28,31,32,05,244712259,3,10000000,60,488705,384725718,2013-09-15
13107,07,09,11,17,28,31,11,206293472,7,7784397,120,243634,349907348,2013-09-12
13106,09,11,23,30,31,32,06,192566520,4,8223793,77,251204,344715810,2013-09-10
13105,01,11,23,27,31,32,09,180328590,5,8502830,70,375303,380197404,2013-09-08
13104,01,02,04,15,17,28,11,161543208,4,10000000,88,351414,339771188,2013-09-05
13103,02,04,09,13,18,20,07,129386045,5,8329891,111,224992,329389008,2013-09-03
13102,02,04,05,06,08,16,03,112762404,12,6847743,142,234220,374113680,2013-09-01
13101,05,07,09,23,27,32,01,117330108,4,7726709,83,197111,339246710,2013-08-29
13100,04,08,11,14,16,20,11,110063013,0,0,61,370237,324850520,2013-08-27
13099,05,11,20,21,26,31,03,57365841,13,5000000,173,150911,359490506,2013-08-25
13098,07,15,18,19,20,26,14,61447820,28,5506770,291,73142,333979300,2013-08-22
13097,05,14,17,22,23,25,07,165973926,3,10000000,152,175954,326153582,2013-08-20
13096,01,02,22,28,29,30,15,133568694,9,7504350,112,301863,364530978,2013-08-18
13095,01,06,15,19,28,29,10,122220820,5,5000000,144,183210,321839422,2013-08-15
13094,02,04,14,18,20,22,07,85662203,11,5984697,113,143783,320217972,2013-08-13
13093,01,02,08,26,29,31,14,113583018,2,5000000,111,325606,345826922,2013-08-11
13092,07,11,15,21,26,31,06,39250888,8,5000000,103,204927,311052518,2013-08-08
13091,04,14,24,25,28,31,10,30000000,22,3362188,61,308909,308670790,2013-08-06
13090,02,05,11,23,24,29,08,30000000,46,3882974,154,13183,372773264,2013-08-04
13089,04,08,12,19,21,25,13,173879650,14,6155652,210,115565,337088774,2013-08-01
13088,09,15,20,21,22,24,14,203431818,3,10000000,119,265091,332225112,2013-07-30
13087,02,13,19,23,24,28,05,159824838,6,7813525,121,209270,364306204,2013-07-28
13086,02,04,11,13,16,26,11,147621963,3,10000000,80,311029,326453274,2013-07-25
13085,02,08,12,14,16,32,16,119563094,7,8042847,135,236665,330145456,2013-07-23
13084,05,07,09,11,20,21,03,101313260,10,6976187,136,217961,373588034,2013-07-21
13083,05,06,12,14,19,23,09,101908566,18,5326203,225,39144,338036388,2013-07-18
13082,04,13,14,20,22,30,06,177229420,5,8012017,178,126910,326611872,2013-07-16
13081,01,04,10,13,21,31,13,164579200,4,10000000,122,273751,359745012,2013-07-14
13080,10,11,12,23,28,32,16,126651295,5,8444709,103,250828,327918824,2013-07-11
13079,07,13,17,19,22,26,13,108592428,12,6446471,102,255259,320512624,2013-07-09
13078,03,05,17,18,26,27,15,125198288,8,5000000,223,143305,355637236,2013-07-07
13077,09,14,23,24,26,29,03,90631848,31,5415508,186,103877,333114166,2013-07-04
13076,14,23,24,26,29,30,03,213429920,1,10000000,43,750283,326689120,2013-07-02
13075,04,06,09,25,30,33,14,148151453,0,0,47,656915,358276246,2013-06-30
13074,03,06,08,14,19,32,03,76109739,3,5000000,101,253083,320654782,2013-06-27
13073,02,09,13,17,20,28,11,31466432,19,5000000,185,99780,324559238,2013-06-25
13072,02,08,11,14,19,33,09,83394408,2,5000000,144,183800,351392580,2013-06-23
13071,05,12,21,23,26,28,09,31637441,11,5000000,173,70271,311914552,2013-06-20
13070,02,03,09,10,28,30,06,58271360,13,5000000,152,178396,296577242,2013-06-18
13069,07,16,17,18,30,33,06,30000000,105,2083167,190,187552,369339396,2013-06-16
13068,02,07,13,20,25,27,06,135584520,10,6912312,203,141303,329872238,2013-06-13
13067,01,04,09,15,22,30,06,137776720,16,5889617,163,130986,309743864,2013-06-11
13066,01,03,16,17,20,32,07,182192048,8,6025818,96,128227,368087166,2013-06-09
13065,07,18,19,23,29,30,02,201675690,5,9309082,165,195867,334460176,2013-06-06
13064,01,09,13,22,25,32,12,172812165,5,9400977,72,458435,328102052,2013-06-04
13063,10,15,18,20,23,31,12,142799949,3,5000000,84,380751,354390256,2013-06-02
13062,01,06,07,19,22,27,02,83172610,2,5000000,102,265431,313979568,2013-05-30
13061,05,06,07,12,13,18,12,30000000,43,3509802,830,20959,335064726,2013-05-28
13060,05,07,10,13,19,20,15,110329152,8,5000000,206,106307,368726696,2013-05-26
13059,03,10,18,24,27,29,09,99230450,11,5562668,134,69283,339381758,2013-05-23
13058,08,11,17,21,23,24,05,138757060,13,6573318,243,126253,338075776,2013-05-21
13057,13,16,19,23,26,28,05,152624208,6,7927462,146,180460,367207180,2013-05-19
13056,03,12,25,26,28,29,16,138712270,5,8816637,88,325281,330573576,2013-05-16
13055,08,18,19,22,27,32,06,116004306,6,7991149,97,277529,328924474,2013-05-14
